action,gbifID,datasetKey,license,occurrenceID,basisOfRecord,dateIdentified,decimalLatitude,decimalLongitude,country,countryCode,eventDate,year,kingdom,family,identifiedBy,institutionCode,collectionCode,catalogNumber,recordedBy,scientificName,typeStatus,recordedByID,identifiedByID,BIONOMIAcreatedBy,BIONOMIAcreatedByURI,BIONOMIAcreated
recorded,1042327093,6728c42d-c4b6-4fda-a211-5ad1bb59cda4,CC_BY_4_0,urn:catalog:TRH:B:85683/1,PRESERVED_SPECIMEN,,,,Portugal,PT,,1878,Plantae,Pottiaceae,Wilhelm Philipp Schimper,TRH,B,85683/1,E. Levier,Didymodon rigidulus,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
"recorded,identified",1042327137,6728c42d-c4b6-4fda-a211-5ad1bb59cda4,CC_BY_4_0,urn:catalog:TRH:B:85630/1,PRESERVED_SPECIMEN,1882-07,,,Italy,IT,,1882,Plantae,Dicranaceae,E. Levier,TRH,B,85630/1,E. Levier,Dicranum tauricum,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,1042327337,6728c42d-c4b6-4fda-a211-5ad1bb59cda4,CC_BY_4_0,urn:catalog:TRH:B:86241/1,PRESERVED_SPECIMEN,,,,Spain,ES,,1899,Plantae,Pottiaceae,A. Geheeb,TRH,B,86241/1,E. Levier,Eucladium verticillatum,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,1042327607,6728c42d-c4b6-4fda-a211-5ad1bb59cda4,CC_BY_4_0,urn:catalog:TRH:B:85273/1,PRESERVED_SPECIMEN,,,,Spain,ES,,1878,Plantae,Pottiaceae,Wilhelm Philipp Schimper,TRH,B,85273/1,E. Levier,Cinclidotus fontinaloides,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,1042327608,6728c42d-c4b6-4fda-a211-5ad1bb59cda4,CC_BY_4_0,urn:catalog:TRH:B:85906/1,PRESERVED_SPECIMEN,,,,Spain,ES,,1879,Plantae,Distichiaceae,A. Geheeb,TRH,B,85906/1,E. Levier,Distichium capillaceum,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,1042327900,6728c42d-c4b6-4fda-a211-5ad1bb59cda4,CC_BY_4_0,urn:catalog:TRH:B:86347/1,PRESERVED_SPECIMEN,,,,Portugal,PT,,1878,Plantae,Fissidentaceae,Wilhelm Philipp Schimper,TRH,B,86347/1,E. Levier,Fissidens dubius,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
"recorded,identified",1042328428,6728c42d-c4b6-4fda-a211-5ad1bb59cda4,CC_BY_4_0,urn:catalog:TRH:B:86436/1,PRESERVED_SPECIMEN,1879-11-23,,,Italy,IT,,1879,Plantae,Fissidentaceae,E. Levier,TRH,B,86436/1,E. Levier,Fissidens serrulatus,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,1042328444,6728c42d-c4b6-4fda-a211-5ad1bb59cda4,CC_BY_4_0,urn:catalog:TRH:B:86387/1,PRESERVED_SPECIMEN,,,,France,FR,,1880,Plantae,Calliergonaceae,Carl Warnstorf,TRH,B,86387/1,E. Levier,Sarmentypnum exannulatum,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,1042328496,6728c42d-c4b6-4fda-a211-5ad1bb59cda4,CC_BY_4_0,urn:catalog:TRH:B:86717/1,PRESERVED_SPECIMEN,,,,Spain,ES,,1879,Plantae,Grimmiaceae,A. Geheeb,TRH,B,86717/1,E. Levier,Grimmia decipiens,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,1042328986,6728c42d-c4b6-4fda-a211-5ad1bb59cda4,CC_BY_4_0,urn:catalog:TRH:B:86713/1,PRESERVED_SPECIMEN,,,,France,FR,,1880,Plantae,Grimmiaceae,H. Philibert,TRH,B,86713/1,E. Levier,Grimmia decipiens,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,1042329015,6728c42d-c4b6-4fda-a211-5ad1bb59cda4,CC_BY_4_0,urn:catalog:TRH:B:86008/1,PRESERVED_SPECIMEN,,,,Portugal,PT,,1878,Plantae,Ditrichaceae,Wilhelm Philipp Schimper,TRH,B,86008/1,E. Levier,Ditrichum heteromallum,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,1042331708,6728c42d-c4b6-4fda-a211-5ad1bb59cda4,CC_BY_4_0,urn:catalog:TRH:B:100753/1,PRESERVED_SPECIMEN,,,,France,FR,,1880,Plantae,Bartramiaceae,H. Philibert,TRH,B,100753/1,E. Levier,Bartramia pomiformis,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,1042332375,6728c42d-c4b6-4fda-a211-5ad1bb59cda4,CC_BY_4_0,urn:catalog:TRH:B:101796/1,PRESERVED_SPECIMEN,,,,Spain,ES,,1878,Plantae,Brachytheciaceae,Wilhelm Philipp Schimper,TRH,B,101796/1,E. Levier,Homalothecium lutescens,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,1042332450,6728c42d-c4b6-4fda-a211-5ad1bb59cda4,CC_BY_4_0,urn:catalog:TRH:B:100729/1,PRESERVED_SPECIMEN,,,,Spain,ES,,1878,Plantae,Pottiaceae,Wilhelm Philipp Schimper,TRH,B,100729/1,E. Levier,Barbula unguiculata,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,1042332864,6728c42d-c4b6-4fda-a211-5ad1bb59cda4,CC_BY_4_0,urn:catalog:TRH:B:100110/1,PRESERVED_SPECIMEN,1990,,,France,FR,,1880,Plantae,Andreaeaceae,Barbara M. Murray,TRH,B,100110/1,E. Levier,Andreaea frigida,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,1042332879,6728c42d-c4b6-4fda-a211-5ad1bb59cda4,CC_BY_4_0,urn:catalog:TRH:B:100122/1,PRESERVED_SPECIMEN,1990,,,France,FR,,1880,Plantae,Andreaeaceae,Barbara M. Murray,TRH,B,100122/1,E. Levier,Andreaea frigida,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,1042332909,6728c42d-c4b6-4fda-a211-5ad1bb59cda4,CC_BY_4_0,urn:catalog:TRH:B:100117/2,PRESERVED_SPECIMEN,1990,,,Portugal,PT,,1878,Plantae,Andreaeaceae,Barbara M. Murray,TRH,B,100117/2,E. Levier,Andreaea rothii ssp. falcata,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
recorded,1042332915,6728c42d-c4b6-4fda-a211-5ad1bb59cda4,CC_BY_4_0,urn:catalog:TRH:B:100113/1,PRESERVED_SPECIMEN,1990,,,Portugal,PT,,1878,Plantae,Andreaeaceae,Barbara M. Murray,TRH,B,100113/1,E. Levier,Andreaea frigida,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
"recorded,identified",1042333040,6728c42d-c4b6-4fda-a211-5ad1bb59cda4,CC_BY_4_0,urn:catalog:TRH:B:102346/1,PRESERVED_SPECIMEN,1878-07-13,,,Spain,ES,,1878,Plantae,Myuriaceae,E. Levier,TRH,B,102346/1,E. Levier,Ctenidium molluscum,,,,Joaquim Santos,https://orcid.org/0000-0002-2160-4968,2023-10-13 09:34:26 UTC
